Title,Description,MDI,URL,Alias,RDF
Knight Grand Cross of the Order of St. Olav‎,No description defined,,,,Q13377518
basketball team,collective name of a constituted group of players of basketball,,,basket club,Q13393265
Wikimedia list article,page of a Wikimedia project with a list of something,,https://en.wikipedia.org/wiki/Wikipedia:Lists,list|list article|Wikipedia list article|WMF list article|article with list|Wikimedia list|Wikimedia list page|lists|list (Wikimedia)|list (Wikipedia)|WM list article|list (WM)|list (WP)|WM list|WP list article|WP list|WMF list|wikilist|Wikipedia list|Wikipedia list page,Q13406463
"Atari, Inc.",defunct American video game and home computer company (1972–1984),/m/03y6qfk,"https://en.wikipedia.org/wiki/Atari,_Inc.",Atari Inc.|Atari|WCI Games Inc.,Q13409231
World War I Victory Medal,decoration of the United States military,/m/03ks3n,https://en.wikipedia.org/wiki/World_War_I_Victory_Medal_(United_States),Victory Medal,Q13409491
county of Alabama,"subdivision of Alabama, United States",,,Alabama county|Alabama counties|counties of Alabama,Q13410400
county of Colorado,"subdivision of Colorado, United States",,,Colorado county|Colorado counties|counties of Colorado,Q13410403
county of Florida,"subdivision of Florida, United States",,,Florida counties|Florida county|counties of Florida,Q13410422
county of Georgia,"subdivision of the state of Georgia, United States",,,counties of Georgia|Georgia county|Georgia counties,Q13410428
county of Maine,"administrative subdivision in Maine, United States",,,Maine county|Maine counties|counties of Maine,Q13410454
county of Maryland,"top-level administrative subdivision of the State of Maryland, United States",,,State of Maryland county|Maryland county|Maryland counties|counties of Maryland,Q13410464
county of Massachusetts,"subdivision of Massachusetts, United States",,,Massachusetts counties|Massachusetts county|counties of Massachusetts,Q13410485
county of Michigan,"subdivision of Michigan, United States",,,Michigan counties|Michigan county|counties of Michigan,Q13410496
county of Connecticut,"geographical subdivision of Connecticut, no longer a unit of government",,https://en.wikipedia.org/wiki/Counties_of_Connecticut,Connecticut counties|Connecticut county|counties of Connecticut,Q13414354
county of Nevada,"subdivision of Nevada, United States",,,Nevada counties|Nevada county|counties of Nevada,Q13414369
county of New Hampshire,"subdivision of New Hampshire, United States",,,New Hampshire county|New Hampshire counties|counties of New Hampshire,Q13414753
county of New Jersey,"subdivision of New Jersey, United States",,,New Jersey counties|New Jersey county|counties of New Jersey,Q13414754
county of New York,"subdivision of New York, United States",,,New York county|New York counties|counties of New York,Q13414757
county of North Carolina,"subdivision of North Carolina, United States",,,North Carolina counties|North Carolina county|counties of North Carolina,Q13414758
county of Ohio,"subdivision of Ohio, United States",,,Ohio counties|Ohio county|counties of Ohio,Q13414759
county of Oregon,"subdivision of Oregon, United States",,,Oregon county|Oregon counties|counties of Oregon,Q13414761
county of Pennsylvania,"subdivision of Pennsylvania, United States",,,Pennsylvania county|Pennsylvania counties|counties of Pennsylvania,Q13414763
county of South Carolina,"subdivision of South Carolina, United States",,,South Carolina counties|South Carolina county|counties of South Carolina,Q13414765
religious denomination,identifiable religious subgroup with a common structure and doctrine,/m/0mddc,https://en.wikipedia.org/wiki/Religious_denomination,denomination|confession,Q13414953
county of Utah,"subdivision of Utah, United States",,,Utah counties|Utah county|counties of Utah,Q13415365
county of Virginia,"subdivision of Virginia, United States",,,Virginia counties|Virginia county|counties of Virginia,Q13415368
county of Washington,"subdivision of the state of Washington, United States of America",,,counties of Washington|Washington county|Washington counties|state of Washington county|county of the state of Washington,Q13415369
historical event,particular incident in history that brings about a historical change,,,turning point|turning point in history,Q13418847
Knight of the National Order of Merit,first rank in the National Order of Merit of France,,,,Q13422138
Commander of the National Order of Merit,third rank of the National Order of Merit of France,,,,Q13422141
administrative city in the Republic of Ireland,do not use for Kilkenny or Cities in Northern Ireland,,https://en.wikipedia.org/wiki/Administrative_cities_in_the_Republic_of_Ireland,,Q13455645
place with town rights and privileges,place with town rights and privileges,,,,Q13539802
June Squibb,American actress,/m/0by5v1p,https://en.wikipedia.org/wiki/June_Squibb,June Louise Squibb,Q13560481
Robert Pulcini,"American film director, screenwriter, film producer and film editor",/m/0jtfdw,,,Q14071714
invention,"unique or novel device, method, composition or process",/m/0c2fj,https://en.wikipedia.org/wiki/Invention,inventions,Q14208553
Wang Hui-ling,Taiwanese screenwriter,/m/0jxpxf,https://en.wikipedia.org/wiki/Wang_Hui-ling,Hui-Ling Wang|Wang Hui Ling,Q14491760
Shorewood High School,"public high school in the Village of Shorewood, Milwaukee County, Wisconsin",/m/03c1g2c,https://en.wikipedia.org/wiki/Shorewood_High_School_(Wisconsin),,Q14714602
single-tier municipality,"type of municipality in Ontario, Canada",,,,Q14762300
cantonal capital of Switzerland,capital or administrative center of a canton of Switzerland,,,,Q14770218
state capital in Germany,capital of a federated state in Germany,,,Landeshauptstadt,Q14784328
birth,process of an organism releasing its offspring,/m/0lbzq,https://en.wikipedia.org/wiki/Birth,birthing,Q14819852
monarch of Australia,Australia's sovereign; a king or queen,,,King of Australia|Queen of Australia,Q14931512
statistical territorial entity,"areas designated as significant due to high population density, economic activity, or other reasons",,,statistical area|statistical region,Q15042037
Coalition Wars,1792–1815 series of conflicts between the French and several European monarchies,,https://en.wikipedia.org/wiki/French_Revolutionary_and_Napoleonic_Wars,,Q15053704
Scottish council area,Scotland top-level administrative subdivision (since 1996),,,council area of Scotland|council area|municipality in Scotland,Q15060255
state of Malaysia,administrative unit of Malaysia,,https://en.wikipedia.org/wiki/States_of_Malaysia,states (Malaysia)|Malaysian state|state (Malaysia)|Malaysia's state|state in Malaysia|states in Malaysia|Malaysian states|Malaysia's states,Q15063586
city in the state of New York,"type of administrative territorial entity of New York State, USA",,,city of New York state|city (New York state),Q15063611
"Kingdom of Serbs, Croats and Slovenes",official name for the Kingdom of Yugoslavia between December 1918 and October 1929,,,"Kingdom SCS|Kingdom of Serbs, Croatians and Slovenes",Q15102440
honorary citizen of Berlin,"title of honor conferred by the Senate of Berlin, Abgeordnetenhaus of Berlin",,,,Q15124573
town in the United States,administrative division at the local government level in the United States,,https://en.wikipedia.org/wiki/Town_in_the_United_States,town in the USA|small city in the United States|town of the USA|small city in the USA|town of the United States|small city of the USA|small city of the United States|American town,Q15127012
science communicator,person who explains science to non-experts and the public,,https://en.wikipedia.org/wiki/Science_communicator,populariser of science|science popularizer|scientific popularizer|popularizer of science|SciComm'er,Q15143191
state of Mexico,federative entity of Mexico,,https://en.wikipedia.org/wiki/Mexican_state,Mexican state,Q15149663
Central School of Art and Design,former art college in London,/m/0wbhc00,https://en.wikipedia.org/wiki/Central_School_of_Art_and_Design,Central School of Arts and Crafts|Central School of Art & Design,Q15208489
lower-tier municipality,"type of municipality in Ontario, Canada",,,,Q15210668
second-class city,classification of city in Wisconsin,,,,Q15221310
sports award,"object (cup, medal...) awarded to a sports winner",,,sports cup|sports trophy|sport medal|sport award|sports medal,Q15229207
theatre award,type of award,,,theatre awards|theater award|theater awards,Q15229229
legislative term,period from one election of a legislature until the next,,,mandate|legislative mandate|parliamentary term,Q15238777
disputed territory,"territory, which status is controversial between two or more existing states",,https://en.wikipedia.org/wiki/Disputed_territory,,Q15239622
broadcaster,organization responsible for production and transmission of radio and television programs,,,broadcasting company|broadcast station|broadcasting station|service|broadcasting service,Q15265344
Belgian municipality with the title of city,honorary title for a municipality in Belgium that is awarded by Royal Decree,,https://en.wikipedia.org/wiki/City_status_in_Belgium,City of Belgium,Q15273785
recurring event,event recurring at an interval,,,periodic event|periodical event|repeating event|repeated event|recurrent event|cyclical event|concert series|event series|recurring events|periodic events|periodical events|repeating events|repeated events|recurrent events|cyclical events|ongoing event,Q15275719
municipality seat,location of the main elements of the government of a municipality,,,municipal seat|seat of municipal government|municipality capital|municipal town|municipality center|municipal capital,Q15303838
social scientist,scientist working in the field of social sciences,,,social science resarcher,Q15319501
cultural prize,type of award in the field of culture,,,cultural award|culture prize,Q15383322
administrative territorial entity type,"type of administrative divisions, usually used in several countries",,,administrative territorial entity type|type of administrative territorial entity,Q15617994
deputy of the Supreme Soviet of the Soviet Union,political representative in the Soviet Union,,,member of the Supreme Soviet of the Soviet Union,Q15628644
fictional human,human being that only exists in fictional works,,,human fictional character|fictional person|fictional woman|fictional man|human fictional characters|fictional persons|fichuman,Q15632617
state with limited recognition,territory with de-facto sovereignty but lacking international acceptance,,https://en.wikipedia.org/wiki/State_with_limited_recognition,unrecognized state|unrecognised state|partially-recognized state,Q15634554
human-geographic territorial entity,territorial entity of which the borders are determined by physiographic and human features,,,anthropogeographic territorial entity|human territorial entity|artificial territorial entity|anthropogeographic entity|cultural territorial entity|organisational territorial entity|human geographic territorial entity,Q15642541
società a responsabilità limitata,Italian form of a company with limited liability,,https://en.wikipedia.org/wiki/Societ%C3%A0_a_responsabilit%C3%A0_limitata,Srl|S.r.l.,Q15648878
ancient city,city in historical records,,,historical city|extinct city|ancient town,Q15661340
Grade II listed building,class of listed building in England and Wales,,https://en.wikipedia.org/wiki/Grade_II_listed_building,,Q15700834
animated character,"fictional character who appears in animated films, television, and other animated works",,https://en.wikipedia.org/wiki/Animated_character,animation character|cartoon character|cartoon characters|animated film character|animated movie character,Q15711870
Körperschaft des öffentlichen Rechts,form of corporate personhood in Germany,,,,Q15734684
television character,fictional character who appears in a television series,,,TV character|television series character|TV series character|television show character|TV show character,Q15773317
film character,fictional character appearing in a film,,,movie character|cinematic character,Q15773347
theatrical occupation,occupation related to the performing arts,,,theatrical profession|theater profession|theater occupation,Q15839299
specialized agency of the United Nations,legally and financially autonomous organizations associated with the UN,,https://en.wikipedia.org/wiki/Specialized_agency_of_the_United_Nations,specialized agency of the UN|specialized UN agency|UN agency,Q15925165
